date,daily_vaccinations,people_fully_vaccinated,vaccines
2021-01-18,375.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-19,417.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-20,475.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-21,523.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-22,558.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-23,592.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-24,626.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-25,569.0,1245.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-26,604.0,1245.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-27,608.0,1342.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-28,639.0,1483.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-29,630.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-30,622.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-31,613.0,1680.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-01,670.0,1905.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-02,675.0,2327.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-03,708.0,2810.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-04,721.0,3163.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-05,728.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-06,736.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-07,743.0,3688.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-08,700.0,4050.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-09,629.0,4426.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-10,645.0,4871.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-11,710.0,5259.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-12,724.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-13,738.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-14,752.0,5638.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-02,,,Oxford/AstraZeneca
2021-02-03,698.0,,Oxford/AstraZeneca
2021-02-04,1162.0,,Oxford/AstraZeneca
2021-02-05,1130.0,,Oxford/AstraZeneca
2021-02-06,1494.0,,Oxford/AstraZeneca
2021-02-07,1774.0,,Oxford/AstraZeneca
2021-02-08,2009.0,,Oxford/AstraZeneca
2021-02-09,2196.0,,Oxford/AstraZeneca
2021-02-10,2655.0,,Oxford/AstraZeneca
2021-02-11,3160.0,,Oxford/AstraZeneca
2021-02-12,3300.0,,Oxford/AstraZeneca
2021-02-13,3750.0,,Oxford/AstraZeneca
2021-02-14,4120.0,,Oxford/AstraZeneca
2021-01-17,,,Pfizer/BioNTech
2021-01-18,1297.0,,Pfizer/BioNTech
2021-01-19,1286.0,,Pfizer/BioNTech
2021-01-20,1204.0,,Pfizer/BioNTech
2021-01-21,1206.0,,Pfizer/BioNTech
2021-01-22,1212.0,,Pfizer/BioNTech
2021-01-23,1204.0,,Pfizer/BioNTech
2021-01-24,1182.0,1198.0,Pfizer/BioNTech
2021-01-25,1167.0,1463.0,Pfizer/BioNTech
2021-01-26,1156.0,1694.0,Pfizer/BioNTech
2021-01-27,1171.0,2095.0,Pfizer/BioNTech
2021-01-28,1164.0,2518.0,Pfizer/BioNTech
2021-01-29,1151.0,2969.0,Pfizer/BioNTech
2021-01-30,1131.0,3456.0,Pfizer/BioNTech
2021-01-31,1111.0,3948.0,Pfizer/BioNTech
2021-02-01,1119.0,4476.0,Pfizer/BioNTech
2021-02-02,1126.0,4891.0,Pfizer/BioNTech
2021-02-03,1160.0,5410.0,Pfizer/BioNTech
2021-02-04,1257.0,6457.0,Pfizer/BioNTech
2021-02-05,1408.0,7594.0,Pfizer/BioNTech
2021-02-06,1534.0,8749.0,Pfizer/BioNTech
2021-02-07,1643.0,9918.0,Pfizer/BioNTech
2021-02-08,1755.0,11050.0,Pfizer/BioNTech
2021-02-09,1869.0,12135.0,Pfizer/BioNTech
2021-02-10,1852.0,12928.0,Pfizer/BioNTech
2021-02-11,1838.0,13820.0,Pfizer/BioNTech
2021-02-12,1828.0,14739.0,Pfizer/BioNTech
2021-02-13,1798.0,15601.0,Pfizer/BioNTech
2021-02-14,1769.0,16265.0,Pfizer/BioNTech
2021-01-25,,,Oxford/AstraZeneca
2021-01-26,30.0,,Oxford/AstraZeneca
2021-01-27,30.0,,Oxford/AstraZeneca
2021-01-28,30.0,,Oxford/AstraZeneca
2021-01-29,30.0,,Oxford/AstraZeneca
2021-01-30,30.0,,Oxford/AstraZeneca
2021-01-31,30.0,,Oxford/AstraZeneca
2021-02-01,30.0,,Oxford/AstraZeneca
2020-12-24,,,Pfizer/BioNTech
2020-12-25,1300.0,,Pfizer/BioNTech
2020-12-26,1300.0,,Pfizer/BioNTech
2020-12-27,1300.0,,Pfizer/BioNTech
2020-12-28,1664.0,,Pfizer/BioNTech
2020-12-29,3121.0,,Pfizer/BioNTech
2020-12-30,3679.0,,Pfizer/BioNTech
2020-12-31,3695.0,,Pfizer/BioNTech
2021-01-01,4051.0,,Pfizer/BioNTech
2021-01-02,4407.0,,Pfizer/BioNTech
2021-01-03,4763.0,,Pfizer/BioNTech
2021-01-04,4912.0,,Pfizer/BioNTech
2021-01-05,4244.0,,Pfizer/BioNTech
2021-01-06,4027.0,,Pfizer/BioNTech
2021-01-07,4230.0,,Pfizer/BioNTech
2021-01-08,4984.0,,Pfizer/BioNTech
2021-01-09,5488.0,,Pfizer/BioNTech
2021-01-10,5876.0,,Pfizer/BioNTech
2021-01-11,6157.0,,Pfizer/BioNTech
2021-01-12,6378.0,,Pfizer/BioNTech
2021-01-13,19912.0,,Pfizer/BioNTech
2021-01-14,38797.0,,Pfizer/BioNTech
2021-01-15,49987.0,1958.0,Pfizer/BioNTech
2021-01-16,55493.0,2221.0,Pfizer/BioNTech
2021-01-17,55835.0,3434.0,Pfizer/BioNTech
2021-01-18,57924.0,6546.0,Pfizer/BioNTech
2021-01-19,57892.0,9609.0,Pfizer/BioNTech
2021-01-20,44066.0,11402.0,Pfizer/BioNTech
2021-01-21,31765.0,18018.0,Pfizer/BioNTech
2021-01-22,28205.0,20083.0,Pfizer/BioNTech
2021-01-23,22217.0,22472.0,Pfizer/BioNTech
2021-01-24,22498.0,25185.0,Pfizer/BioNTech
2021-01-25,21797.0,28715.0,Pfizer/BioNTech
2021-01-26,22028.0,31314.0,Pfizer/BioNTech
2021-01-27,22145.0,31314.0,Pfizer/BioNTech
2021-01-28,15072.0,31314.0,Pfizer/BioNTech
2021-01-29,6773.0,31397.0,Pfizer/BioNTech
2021-01-30,7363.0,39009.0,Pfizer/BioNTech
2021-01-31,6243.0,41842.0,Pfizer/BioNTech
2021-02-01,4300.0,43455.0,Pfizer/BioNTech
2021-02-02,3603.0,45748.0,Pfizer/BioNTech
2021-02-03,4365.0,54162.0,Pfizer/BioNTech
2021-02-04,5321.0,60742.0,Pfizer/BioNTech
2021-02-05,5443.0,64246.0,Pfizer/BioNTech
2021-02-06,5699.0,73100.0,Pfizer/BioNTech
2021-02-07,5741.0,75836.0,Pfizer/BioNTech
2021-02-08,6088.0,79429.0,Pfizer/BioNTech
2021-02-09,6687.0,84218.0,Pfizer/BioNTech
2021-02-10,5444.0,84592.0,Pfizer/BioNTech
2021-02-11,4337.0,85332.0,Pfizer/BioNTech
2021-02-12,3669.0,85887.0,Pfizer/BioNTech
2021-02-13,2302.0,86188.0,Pfizer/BioNTech
2021-02-14,3497.0,,Pfizer/BioNTech
2021-02-15,4552.0,86198.0,Pfizer/BioNTech
2020-12-30,,,Pfizer/BioNTech
2020-12-31,126.0,,Pfizer/BioNTech
2021-01-01,126.0,,Pfizer/BioNTech
2021-01-02,126.0,,Pfizer/BioNTech
2021-01-03,126.0,,Pfizer/BioNTech
2021-01-04,126.0,,Pfizer/BioNTech
2021-01-05,126.0,,Pfizer/BioNTech
2021-01-06,126.0,,Pfizer/BioNTech
2021-01-07,126.0,,Pfizer/BioNTech
2021-01-08,126.0,,Pfizer/BioNTech
2021-01-09,126.0,,Pfizer/BioNTech
2021-01-10,126.0,,Pfizer/BioNTech
2021-01-11,126.0,,Pfizer/BioNTech
2021-01-12,126.0,,Pfizer/BioNTech
2021-01-13,126.0,,Pfizer/BioNTech
2021-01-14,126.0,,Pfizer/BioNTech
2021-01-15,126.0,,Pfizer/BioNTech
2021-01-16,126.0,,Pfizer/BioNTech
2021-01-17,126.0,,Pfizer/BioNTech
2021-01-18,126.0,,Pfizer/BioNTech
2021-01-28,,,"Oxford/AstraZeneca, Sinopharm/Beijing"
2021-01-29,45000.0,,"Oxford/AstraZeneca, Sinopharm/Beijing"
2021-01-30,45000.0,,"Oxford/AstraZeneca, Sinopharm/Beijing"
2021-01-31,42000.0,,"Oxford/AstraZeneca, Sinopharm/Beijing"
2021-02-01,50020.0,,"Oxford/AstraZeneca, Sinopharm/Beijing"
2021-02-02,51458.0,,"Oxford/AstraZeneca, Sinopharm/Beijing"
2021-02-03,51400.0,,"Oxford/AstraZeneca, Sinopharm/Beijing"
2021-02-04,50246.0,,"Oxford/AstraZeneca, Sinopharm/Beijing"
2021-02-05,51891.0,,"Oxford/AstraZeneca, Sinopharm/Beijing"
2021-02-06,53424.0,,"Oxford/AstraZeneca, Sinopharm/Beijing"
2021-02-07,54437.0,,"Oxford/AstraZeneca, Sinopharm/Beijing"
2021-02-08,50010.0,,"Oxford/AstraZeneca, Sinopharm/Beijing"
2021-02-09,51127.0,,"Oxford/AstraZeneca, Sinopharm/Beijing"
2021-02-10,62531.0,,"Oxford/AstraZeneca, Sinopharm/Beijing"
2021-02-11,71942.0,,"Oxford/AstraZeneca, Sinopharm/Beijing"
2021-02-12,100553.0,,"Oxford/AstraZeneca, Sinopharm/Beijing"
2021-02-13,132082.0,,"Oxford/AstraZeneca, Sinopharm/Beijing"
2021-02-14,148680.0,,"Oxford/AstraZeneca, Sinopharm/Beijing"
2021-02-15,165277.0,,"Oxford/AstraZeneca, Sinopharm/Beijing"
2021-01-26,,,Oxford/AstraZeneca
2021-01-27,3800.0,,Oxford/AstraZeneca
2021-01-28,10178.0,,Oxford/AstraZeneca
2021-01-29,12305.0,,Oxford/AstraZeneca
2021-01-30,13368.0,,Oxford/AstraZeneca
2021-01-31,14006.0,,Oxford/AstraZeneca
2021-02-01,14431.0,,Oxford/AstraZeneca
2021-02-02,14735.0,,Oxford/AstraZeneca
2021-01-26,,,Oxford/AstraZeneca
2021-01-27,18862.0,,Oxford/AstraZeneca
2021-01-28,18862.0,,Oxford/AstraZeneca
2021-01-29,18862.0,,Oxford/AstraZeneca
2021-01-30,18862.0,,Oxford/AstraZeneca
2021-01-31,18862.0,,Oxford/AstraZeneca
2021-02-01,18862.0,,Oxford/AstraZeneca
2021-02-02,18326.0,,Oxford/AstraZeneca
2021-02-03,17789.0,,Oxford/AstraZeneca
2021-02-04,17252.0,,Oxford/AstraZeneca
2021-01-06,,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-07,9000.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-08,10500.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-09,8000.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-10,7000.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-11,5900.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-12,6500.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-13,5857.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-14,5143.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-15,4000.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-16,5143.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-17,6143.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-18,7024.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-19,6762.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-20,7571.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-21,9500.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-22,11429.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-23,10687.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-24,9945.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-25,9455.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-26,8965.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-27,8476.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-28,6581.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-29,4687.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-30,4463.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-31,4239.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-01,13886.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-02,17455.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-03,20625.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-04,23846.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-05,26958.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-06,30133.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-07,33987.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-08,23829.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-09,22449.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-10,22364.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-11,22723.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-12,23170.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-13,23636.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-14,23346.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-15,27429.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-14,,,"Pfizer/BioNTech, Sinovac"
2021-01-15,994.0,,"Pfizer/BioNTech, Sinovac"
2021-01-16,994.0,,"Pfizer/BioNTech, Sinovac"
2021-01-17,994.0,,"Pfizer/BioNTech, Sinovac"
2021-01-18,994.0,,"Pfizer/BioNTech, Sinovac"
2021-01-19,994.0,,"Pfizer/BioNTech, Sinovac"
2021-01-20,1163.0,,"Pfizer/BioNTech, Sinovac"
2021-01-21,1284.0,,"Pfizer/BioNTech, Sinovac"
2021-01-22,1429.0,,"Pfizer/BioNTech, Sinovac"
2020-12-13,,,"Oxford/AstraZeneca, Pfizer/BioNTech"
2020-12-14,1778.0,,"Oxford/AstraZeneca, Pfizer/BioNTech"
2020-12-15,1778.0,,"Oxford/AstraZeneca, Pfizer/BioNTech"
2020-12-16,1778.0,,"Oxford/AstraZeneca, Pfizer/BioNTech"
2020-12-17,1778.0,,"Oxford/AstraZeneca, Pfizer/BioNTech"
2020-12-18,1778.0,,"Oxford/AstraZeneca, Pfizer/BioNTech"
2020-12-19,1778.0,,"Oxford/AstraZeneca, Pfizer/BioNTech"
2020-12-20,1778.0,,"Oxford/AstraZeneca, Pfizer/BioNTech"
2020-12-21,1829.0,,"Oxford/AstraZeneca, Pfizer/BioNTech"
2020-12-22,1880.0,,"Oxford/AstraZeneca, Pfizer/BioNTech"
2020-12-23,1931.0,,"Oxford/AstraZeneca, Pfizer/BioNTech"
2020-12-24,1982.0,,"Oxford/AstraZeneca, Pfizer/BioNTech"
2020-12-25,2033.0,,"Oxford/AstraZeneca, Pfizer/BioNTech"
2020-12-26,2084.0,,"Oxford/AstraZeneca, Pfizer/BioNTech"
2020-12-27,2135.0,,"Oxford/AstraZeneca, Pfizer/BioNTech"
2020-12-28,2054.0,,"Oxford/AstraZeneca, Pfizer/BioNTech"
2020-12-29,1972.0,,"Oxford/AstraZeneca, Pfizer/BioNTech"
2020-12-30,1890.0,,"Oxford/AstraZeneca, Pfizer/BioNTech"
2020-12-31,1808.0,,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-01,1726.0,,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-02,1645.0,,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-03,1563.0,1271.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-04,2360.0,,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-05,3157.0,,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-06,3954.0,,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-07,4751.0,,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-08,5548.0,,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-09,6345.0,,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-10,7143.0,13949.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-11,7197.0,15288.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-12,7574.0,17840.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-13,8332.0,19010.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-14,9044.0,19264.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-15,8530.0,19474.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-16,7964.0,20174.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-17,7826.0,21016.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-18,7852.0,21579.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-19,7306.0,21960.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-20,6404.0,22326.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-21,5674.0,22510.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-22,5664.0,22660.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-23,5396.0,22687.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-24,5089.0,22713.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-25,4525.0,22795.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-26,4379.0,22910.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-27,4668.0,23927.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-28,6665.0,24070.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-29,7312.0,24146.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-30,8656.0,24323.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-31,9152.0,24612.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-01,10314.0,24882.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-02,11539.0,25155.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-03,12866.0,25539.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-04,11583.0,26047.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-05,12601.0,26531.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-06,12028.0,27207.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-07,12074.0,27463.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-08,12412.0,27589.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-09,12801.0,27772.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-10,13231.0,28137.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-11,14384.0,28552.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-12,14327.0,28937.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-13,13851.0,28976.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-14,13615.0,29005.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
2020-12-27,,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2020-12-28,601.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2020-12-29,834.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2020-12-30,698.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2020-12-31,541.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-01,434.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-02,362.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-03,311.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-04,226.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-05,557.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-06,1790.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-07,2718.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-08,2947.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-09,2966.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-10,2981.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-11,3030.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-12,3155.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-13,3257.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-14,3525.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-15,3933.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-16,4020.0,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-17,4054.0,5.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-18,4227.0,288.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-19,4378.0,1055.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-20,4514.0,1747.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-21,4530.0,1915.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-22,4362.0,1922.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-23,4307.0,1922.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-24,4267.0,1922.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-25,4126.0,1922.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-26,3989.0,4051.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-27,5120.0,11497.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-28,6366.0,18030.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-29,6724.0,20090.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-30,6716.0,20260.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-31,6725.0,20310.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-01,6711.0,20608.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-02,7431.0,23734.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-03,9459.0,31929.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-04,11837.0,40453.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-05,13182.0,45260.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-06,13355.0,45992.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-07,13424.0,46286.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-08,13504.0,47205.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-09,13366.0,50324.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-10,13043.0,58696.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-11,12180.0,66798.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-12,11544.0,70036.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-13,11482.0,70339.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2021-02-14,11409.0,70339.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
2020-12-28,,,"Oxford/AstraZeneca, Pfizer/BioNTech"
2020-12-29,1646.0,,"Oxford/AstraZeneca, Pfizer/BioNTech"
2020-12-30,1663.0,,"Oxford/AstraZeneca, Pfizer/BioNTech"
2020-12-31,1600.0,,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-01,1289.0,,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-02,1103.0,,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-03,1185.0,,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-04,1287.0,,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-05,1341.0,,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-06,1280.0,,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-07,1199.0,,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-08,1158.0,,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-09,1113.0,,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-10,1012.0,,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-11,1080.0,,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-12,1128.0,,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-13,1249.0,,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-14,1328.0,,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-15,1358.0,,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-16,1393.0,,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-17,1363.0,673.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-18,1210.0,1985.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-19,1057.0,3276.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
2021-01-20,971.0,4775.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
