date,daily_vaccinations,people_fully_vaccinated
2021-02-16,,
2021-02-17,1130.0,
2021-02-18,1130.0,2260.0
2021-02-19,2175.0,6524.0
2021-02-20,2604.0,10414.0
2021-02-21,3078.0,15388.0
2021-02-22,3843.0,23059.0
2021-02-23,4616.0,32315.0
