date,daily_vaccinations,people_fully_vaccinated,vaccines
2021-01-24,,,Sinopharm/Beijing
2021-01-25,219.0,,Sinopharm/Beijing
2021-01-26,219.0,,Sinopharm/Beijing
2021-01-27,219.0,,Sinopharm/Beijing
2021-01-28,219.0,,Sinopharm/Beijing
2021-01-29,219.0,,Sinopharm/Beijing
2021-01-30,219.0,,Sinopharm/Beijing
