date,daily_vaccinations,people_fully_vaccinated,vaccines
2021-02-02,,,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
2021-02-03,3404.0,,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
2021-02-04,3404.0,,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
2021-02-05,3404.0,,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
2021-02-06,3404.0,,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
2021-02-07,3404.0,,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
2021-02-08,3404.0,,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
2021-02-09,3404.0,,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
2021-02-10,3404.0,,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
